,commodity,cty_code,state,year,month,gen_val_mo,con_val_mo,air_val_mo,air_swt_mo,ves_val_mo,ves_swt_mo,cnt_val_mo,cnt_swt_mo,gen_val_yr,con_val_yr,air_val_yr,air_swt_yr,ves_val_yr,ves_swt_yr,cnt_val_yr,cnt_swt_yr,distance,gen_swt_mo,co2
995140,852871,2010,TN,2025,12,0,0,0,0,0,0,0,0,2545,2545,0,0,0,0,0,0,2219.5650339456356,0.0,0.0
995141,852871,2010,TX,2025,12,149184,149184,0,0,0,0,0,0,2354904,2354904,0,0,0,0,0,0,852.8322792632797,8621.369660312008,588206587.0220141
995283,852872,2010,AL,2025,12,45070,45070,0,0,0,0,0,0,962274,962274,0,0,0,0,0,0,1977.845496829456,2604.6032455910968,412120224.02557886
995284,852872,2010,AR,2025,12,405906,405906,0,0,0,0,0,0,4858113,4858113,0,0,0,0,0,0,1668.2260662611543,23457.379298977143,3130576927.4182777
995285,852872,2010,AZ,2025,12,417152,417152,0,0,0,0,0,0,11120919,11120919,0,0,0,0,0,0,1844.4437636261728,24107.287621584586,3557162904.92593
995286,852872,2010,CA,2025,12,573344740,573344740,0,0,0,0,0,0,6191340622,6191340622,19241,1120,55755,3445,55755,3445,2847.1157327397364,33133693.60209859,7546836827065.028
995287,852872,2010,CO,2025,12,693473,693473,0,0,0,0,0,0,8598588,8598588,0,0,0,0,0,0,2028.894379593746,40075.92692544474,6504785831.68356
995288,852872,2010,CT,2025,12,0,0,0,0,0,0,0,0,270886,270886,0,0,0,0,0,0,4008.468995508672,0.0,0.0
995289,852872,2010,DE,2025,12,50564,50564,0,0,0,0,0,0,488339,488339,0,0,0,0,0,0,3563.9450849906952,2922.102474152834,833137020.0476915
995290,852872,2010,FL,2025,12,1470035,1470035,0,0,2700,300,2700,300,43998121,43863858,0,0,49908,4734,38008,4275,2442.374792665254,84953.58180901948,16599078940.557974
995291,852872,2010,GA,2025,12,98985229,98985229,0,0,0,0,0,0,1253549973,1253549973,0,0,0,0,0,0,2389.453883861842,5720373.834457021,1093485558070.799
995292,852872,2010,IA,2025,12,0,0,0,0,0,0,0,0,556714,556714,0,0,0,0,0,0,2513.410959944665,0.0,0.0
995293,852872,2010,ID,2025,12,0,0,0,0,0,0,0,0,3496,3496,0,0,0,0,0,0,3135.4961214036584,0.0,0.0
995294,852872,2010,IL,2025,12,1452508,1452508,0,0,0,0,0,0,36153162,36153162,0,0,0,0,0,0,2522.072330734667,83940.69338910657,16936360017.547846
995295,852872,2010,IN,2025,12,2711507,2711507,0,0,0,0,0,0,38512152,38512152,0,0,0,0,0,0,2660.9102858506853,156698.4675536494,33356845127.243645
995296,852872,2010,KS,2025,12,0,0,0,0,0,0,0,0,485691,485691,0,0,0,0,0,0,1871.6623073548635,0.0,0.0
995297,852872,2010,KY,2025,12,33838,33838,0,0,0,0,0,0,3289157,3289157,0,0,0,0,0,0,2583.494941710599,1955.5039854517759,404162772.3927664
995298,852872,2010,LA,2025,12,54636,54636,0,0,0,0,0,0,264680,264680,0,0,0,0,0,0,1325.1111591419326,3157.4240720238554,334715029.7585738
995299,852872,2010,MA,2025,12,489907,489907,0,0,0,0,0,0,11449939,11449939,0,0,0,0,0,0,4192.271096849977,28311.811897887674,9495263257.517422
995300,852872,2010,MD,2025,12,1049645,1049645,0,0,0,0,0,0,17014933,17014933,0,0,0,0,0,0,3445.154709249837,60659.16959659345,16718417903.591078
995301,852872,2010,MI,2025,12,742354,742354,0,0,0,0,0,0,8398262,8398262,0,0,0,0,0,0,3197.531966266117,42900.76853289401,10974126300.904972
995302,852872,2010,MN,2025,12,359578,359578,0,0,0,0,0,0,9502456,9502456,0,0,0,0,0,0,3065.7983074123918,20780.07601160762,5096601749.142999
995303,852872,2010,MO,2025,12,63079,63079,0,0,0,0,0,0,3943521,3943521,0,0,0,0,0,0,2073.2760794465025,3645.346530477941,604624781.0346572
995304,852872,2010,MS,2025,12,992541,992541,0,0,0,0,0,0,19155622,19155622,0,0,0,0,0,0,1684.754570650966,57359.11936947488,7730883082.098972
995305,852872,2010,NC,2025,12,788970,788970,0,0,0,0,0,0,15987123,15987123,0,0,0,0,0,0,3011.529391850041,45594.715391036334,10984786041.051468
995306,852872,2010,ND,2025,12,0,0,0,0,0,0,0,0,3496,3496,0,0,0,0,0,0,3159.5610181066772,0.0,0.0
995307,852872,2010,NH,2025,12,63090,63090,0,0,0,0,0,0,655365,655365,0,0,0,0,0,0,4225.382182099295,3645.98222241718,1232453465.5081873
995308,852872,2010,NJ,2025,12,6245471,6245471,0,0,0,0,0,0,222920185,222920185,0,0,0,0,0,0,3752.1214722537475,360926.8701319076,108339316746.82161
995309,852872,2010,NM,2025,12,0,0,0,0,0,0,0,0,4976,4976,0,0,0,0,0,0,1437.7393942208892,0.0,0.0
995310,852872,2010,NV,2025,12,0,0,0,0,0,0,0,0,1510605,1510605,0,0,0,0,0,0,2727.3254956820124,0.0,0.0
995311,852872,2010,NY,2025,12,339808,339808,0,0,0,0,0,0,6317635,6317635,0,0,0,0,0,0,3786.3681901126456,19637.56422626624,5948403881.410283
995312,852872,2010,OH,2025,12,775267,775267,0,0,0,0,0,0,29954818,29954818,0,0,0,0,0,0,2996.722411584126,44802.816605273416,10740928369.849302
995313,852872,2010,OK,2025,12,123098,123098,0,0,0,0,0,0,2679697,2679697,0,0,0,0,0,0,1471.4293258247562,7113.855121494849,837402803.6348925
995314,852872,2010,OR,2025,12,43249,43249,0,0,0,0,0,0,234961,234961,0,0,0,0,0,0,3537.689510936759,2499.367334558894,707358848.2757571
995315,852872,2010,PA,2025,12,1283650,1283650,0,0,0,0,0,0,11604263,11604263,0,0,0,0,0,0,3512.434521496396,74182.35980037744,20844854515.912975
995316,852872,2010,PR,2025,12,181125,181125,0,0,181125,9394,181125,9394,5694406,5694406,0,0,5694406,318129,5694406,318129,4633.757745291259,10467.245681333203,3880214459.8195367
995317,852872,2010,SC,2025,12,20208322,20208322,0,0,0,0,0,0,52897617,52897617,0,0,0,0,0,0,2670.87984783615,1167842.490995118,249533357971.65045
995318,852872,2010,TN,2025,12,0,0,0,0,0,0,0,0,9452254,9452254,0,0,0,0,0,0,2219.5650339456356,0.0,0.0
995319,852872,2010,TX,2025,12,60969392,60969392,0,0,0,0,0,0,955745821,955745821,0,0,0,0,0,0,852.8322792632797,3523431.9122457476,240391717483.96136
995320,852872,2010,UT,2025,12,487999,487999,0,0,0,0,0,0,4474398,4474398,0,0,0,0,0,0,2366.930378300682,28201.548241517852,5340088099.836863
995321,852872,2010,VA,2025,12,58541,58541,0,0,0,0,0,0,2333788,2333788,0,0,0,0,0,0,3150.808201829077,3383.094710453703,852758604.9009675
995323,852872,2010,VT,2025,12,0,0,0,0,0,0,0,0,4999,4999,4999,372,0,0,0,0,4193.9997898419315,0.0,0.0
995324,852872,2010,WA,2025,12,1627354,1627354,0,0,0,0,0,0,18650178,18650178,0,0,0,0,0,0,3962.209195720608,94045.07455348688,29810100736.64447
995325,852872,2010,WI,2025,12,0,0,0,0,0,0,0,0,910715,910715,0,0,0,0,0,0,2965.575833992575,0.0,0.0
